time_ms_normalized,gaze_condition,trial_type,age_category,target_looking,m,n
66,straight_ahead,test,children,target,0.1236322188449848,47
66,straight_ahead,test,adults,center,0.6992063492063492,30
66,straight_ahead,test,adults,distracter,0.05615079365079365,30
66,straight_ahead,test,adults,target,0.24464285714285713,30
99,gaze,exposure,children,center,0.7260869565217392,46
99,gaze,exposure,children,distracter,0.1349120082815735,46
99,gaze,exposure,children,target,0.13900103519668736,46
99,gaze,exposure,adults,center,0.8115763546798029,29
99,gaze,exposure,adults,distracter,0.059113300492610835,29
99,gaze,exposure,adults,target,0.12931034482758622,29
99,gaze,test,children,center,0.7087301587301588,45
99,gaze,test,children,distracter,0.2007142857142857,45
99,gaze,test,children,target,0.09055555555555556,45
99,gaze,test,adults,center,0.8234811165845649,29
99,gaze,test,adults,distracter,0.033045977011494254,29
99,gaze,test,adults,target,0.1434729064039409,29
99,straight_ahead,exposure,children,center,0.6836626139817629,47
99,straight_ahead,exposure,children,distracter,0.18118034447821682,47
99,straight_ahead,exposure,children,target,0.13515704154002026,47
99,straight_ahead,exposure,adults,center,0.7055555555555556,30
99,straight_ahead,exposure,adults,distracter,0.04880952380952381,30
99,straight_ahead,exposure,adults,target,0.24563492063492062,30
99,straight_ahead,test,children,center,0.7134245187436676,47
99,straight_ahead,test,children,distracter,0.16585612968591693,47
99,straight_ahead,test,children,target,0.1207193515704154,47
99,straight_ahead,test,adults,center,0.704563492063492,30
99,straight_ahead,test,adults,distracter,0.05317460317460317,30
99,straight_ahead,test,adults,target,0.24226190476190476,30
132,gaze,exposure,children,center,0.7290372670807453,46
132,gaze,exposure,children,distracter,0.13693064182194617,46
132,gaze,exposure,children,target,0.1340320910973085,46
132,gaze,exposure,adults,center,0.8125615763546798,29
132,gaze,exposure,adults,distracter,0.054802955665024626,29
132,gaze,exposure,adults,target,0.13263546798029557,29
132,gaze,test,children,center,0.7147883597883598,45
132,gaze,test,children,distracter,0.19637566137566137,45
132,gaze,test,children,target,0.08883597883597884,45
132,gaze,test,adults,center,0.7868650793650793,30
132,gaze,test,adults,distracter,0.03194444444444444,30
132,gaze,test,adults,target,0.18119047619047618,30
132,straight_ahead,exposure,children,center,0.6869807497467072,47
132,straight_ahead,exposure,children,distracter,0.20065856129685916,47
132,straight_ahead,exposure,children,target,0.11236068895643364,47
132,straight_ahead,exposure,adults,center,0.7037698412698412,30
132,straight_ahead,exposure,adults,distracter,0.04880952380952381,30
132,straight_ahead,exposure,adults,target,0.24742063492063493,30
132,straight_ahead,test,children,center,0.7164387031408308,47
132,straight_ahead,test,children,distracter,0.1772289766970618,47
132,straight_ahead,test,children,target,0.10633232016210739,47
132,straight_ahead,test,adults,center,0.7057539682539683,30
132,straight_ahead,test,adults,distracter,0.05476190476190476,30
132,straight_ahead,test,adults,target,0.23948412698412697,30
165,gaze,exposure,children,center,0.7273809523809524,46
165,gaze,exposure,children,distracter,0.14347826086956522,46
165,gaze,exposure,children,target,0.1291407867494824,46
165,gaze,exposure,adults,center,0.812192118226601,29
165,gaze,exposure,adults,distracter,0.0541871921182266,29
165,gaze,exposure,adults,target,0.1336206896551724,29
165,gaze,test,children,center,0.702962962962963,45
165,gaze,test,children,distracter,0.20825396825396825,45
165,gaze,test,children,target,0.08878306878306878,45
165,gaze,test,adults,center,0.8036124794745484,29
165,gaze,test,adults,distracter,0.03694581280788177,29
165,gaze,test,adults,target,0.1594417077175698,29
165,straight_ahead,exposure,children,center,0.6876646403242148,47
165,straight_ahead,exposure,children,distracter,0.21281661600810536,47
165,straight_ahead,exposure,children,target,0.09951874366767983,47
165,straight_ahead,exposure,adults,center,0.6819444444444445,30
165,straight_ahead,exposure,adults,distracter,0.054365079365079366,30
165,straight_ahead,exposure,adults,target,0.2636904761904762,30
165,straight_ahead,test,children,center,0.7226190476190476,47
165,straight_ahead,test,children,distracter,0.17239108409321174,47
165,straight_ahead,test,children,target,0.10498986828774062,47
165,straight_ahead,test,adults,center,0.6948412698412698,30
165,straight_ahead,test,adults,distracter,0.05138888888888889,30
165,straight_ahead,test,adults,target,0.25376984126984126,30
198,gaze,exposure,children,center,0.7150621118012422,46
198,gaze,exposure,children,distracter,0.14943064182194615,46
198,gaze,exposure,children,target,0.13550724637681158,46
198,gaze,exposure,adults,center,0.8027504105090312,29
198,gaze,exposure,adults,distracter,0.0541871921182266,29
198,gaze,exposure,adults,target,0.1430623973727422,29
198,gaze,test,children,center,0.7019841269841269,45
198,gaze,test,children,distracter,0.19634920634920636,45
198,gaze,test,children,target,0.10166666666666667,45
198,gaze,test,adults,center,0.7658730158730158,30
198,gaze,test,adults,distracter,0.03670634920634921,30
198,gaze,test,adults,target,0.1974206349206349,30
198,straight_ahead,exposure,children,center,0.6781914893617021,47
198,straight_ahead,exposure,children,distracter,0.21529888551165147,47
198,straight_ahead,exposure,children,target,0.1065096251266464,47
198,straight_ahead,exposure,adults,center,0.691468253968254,30
198,straight_ahead,exposure,adults,distracter,0.059126984126984125,30
198,straight_ahead,exposure,adults,target,0.2494047619047619,30
198,straight_ahead,test,children,center,0.7179331306990882,47
198,straight_ahead,test,children,distracter,0.17391084093211753,47
198,straight_ahead,test,children,target,0.10815602836879433,47
198,straight_ahead,test,adults,center,0.6853174603174603,30
198,straight_ahead,test,adults,distracter,0.054563492063492064,30
198,straight_ahead,test,adults,target,0.26011904761904764,30
231,gaze,exposure,children,center,0.7160973084886129,46
231,gaze,exposure,children,distracter,0.14930124223602484,46
231,gaze,exposure,children,target,0.13460144927536233,46
231,gaze,exposure,adults,center,0.8043924466338259,29
231,gaze,exposure,adults,distracter,0.05665024630541872,29
231,gaze,exposure,adults,target,0.13895730706075535,29
231,gaze,test,children,center,0.7015079365079365,45
231,gaze,test,children,distracter,0.19153439153439153,45
231,gaze,test,children,target,0.10695767195767196,45
231,gaze,test,adults,center,0.7528174603174603,30
231,gaze,test,adults,distracter,0.029563492063492063,30
231,gaze,test,adults,target,0.2176190476190476,30
231,straight_ahead,exposure,children,center,0.6667933130699089,47
231,straight_ahead,exposure,children,distracter,0.22264437689969604,47
231,straight_ahead,exposure,children,target,0.11056231003039514,47
231,straight_ahead,exposure,adults,center,0.6794444444444444,30
231,straight_ahead,exposure,adults,distracter,0.052698412698412696,30
231,straight_ahead,exposure,adults,target,0.26785714285714285,30
231,straight_ahead,test,children,center,0.7046352583586626,47
231,straight_ahead,test,children,distracter,0.1756838905775076,47
231,straight_ahead,test,children,target,0.11968085106382978,47
231,straight_ahead,test,adults,center,0.6813492063492064,30
231,straight_ahead,test,adults,distracter,0.05595238095238095,30
231,straight_ahead,test,adults,target,0.2626984126984127,30
264,gaze,exposure,children,center,0.7164855072463768,46
264,gaze,exposure,children,distracter,0.154296066252588,46
264,gaze,exposure,children,target,0.12921842650103518,46
264,gaze,exposure,adults,center,0.7941297208538588,29
264,gaze,exposure,adults,distracter,0.05541871921182266,29
264,gaze,exposure,adults,target,0.15045155993431855,29
264,gaze,test,children,center,0.7023015873015873,45
264,gaze,test,children,distracter,0.1845238095238095,45
264,gaze,test,children,target,0.11317460317460318,45
264,gaze,test,adults,center,0.7502463054187192,29
264,gaze,test,adults,distracter,0.03427750410509031,29
264,gaze,test,adults,target,0.21547619047619046,29
264,straight_ahead,exposure,children,center,0.6474670719351571,47
264,straight_ahead,exposure,children,distracter,0.2262158054711246,47
264,straight_ahead,exposure,children,target,0.12631712259371833,47
264,straight_ahead,exposure,adults,center,0.6903571428571429,30
264,straight_ahead,exposure,adults,distracter,0.051904761904761905,30
264,straight_ahead,exposure,adults,target,0.2577380952380952,30
264,straight_ahead,test,children,center,0.6985815602836879,47
264,straight_ahead,test,children,distracter,0.17760891590678823,47
264,straight_ahead,test,children,target,0.1238095238095238,47
264,straight_ahead,test,adults,center,0.6625,30
264,straight_ahead,test,adults,distracter,0.05654761904761905,30
264,straight_ahead,test,adults,target,0.28095238095238095,30
297,gaze,exposure,children,center,0.7201863354037267,46
297,gaze,exposure,children,distracter,0.1526656314699793,46
297,gaze,exposure,children,target,0.127148033126294,46
297,gaze,exposure,adults,center,0.7906403940886699,29
297,gaze,exposure,adults,distracter,0.054802955665024626,29
297,gaze,exposure,adults,target,0.1545566502463054,29
297,gaze,test,children,center,0.6908465608465608,45
297,gaze,test,children,distracter,0.2002116402116402,45
297,gaze,test,children,target,0.10894179894179894,45
297,gaze,test,adults,center,0.7203571428571428,30
297,gaze,test,adults,distracter,0.02976190476190476,30
297,gaze,test,adults,target,0.24988095238095237,30
297,straight_ahead,exposure,children,center,0.6440476190476191,47
297,straight_ahead,exposure,children,distracter,0.22634245187436677,47
297,straight_ahead,exposure,children,target,0.1296099290780142,47
297,straight_ahead,exposure,adults,center,0.6820238095238095,30
297,straight_ahead,exposure,adults,distracter,0.051904761904761905,30
297,straight_ahead,exposure,adults,target,0.26607142857142857,30
297,straight_ahead,test,children,center,0.6980243161094225,47
297,straight_ahead,test,children,distracter,0.1835612968591692,47
297,straight_ahead,test,children,target,0.1184143870314083,47
297,straight_ahead,test,adults,center,0.6470238095238096,30
297,straight_ahead,test,adults,distracter,0.06111111111111111,30
297,straight_ahead,test,adults,target,0.2918650793650794,30
330,gaze,exposure,children,center,0.7275879917184265,46
330,gaze,exposure,children,distracter,0.14759316770186334,46
330,gaze,exposure,children,target,0.12481884057971014,46
330,gaze,exposure,adults,center,0.7746305418719212,29
330,gaze,exposure,adults,distracter,0.059113300492610835,29
330,gaze,exposure,adults,target,0.16625615763546797,29
330,gaze,test,children,center,0.6886243386243386,45
330,gaze,test,children,distracter,0.20375661375661375,45
330,gaze,test,children,target,0.10761904761904761,45
330,gaze,test,adults,center,0.7175287356321839,29
330,gaze,test,adults,distracter,0.03427750410509031,29
330,gaze,test,adults,target,0.24819376026272577,29
330,straight_ahead,exposure,children,center,0.6417679837892604,47
330,straight_ahead,exposure,children,distracter,0.22393617021276596,47
330,straight_ahead,exposure,children,target,0.13429584599797365,47
330,straight_ahead,exposure,adults,center,0.6846428571428571,30
330,straight_ahead,exposure,adults,distracter,0.04773809523809524,30
330,straight_ahead,exposure,adults,target,0.2676190476190476,30
330,straight_ahead,test,children,center,0.7014944275582573,47
330,straight_ahead,test,children,distracter,0.18052178318135764,47
330,straight_ahead,test,children,target,0.117983789260385,47
330,straight_ahead,test,adults,center,0.628968253968254,30
330,straight_ahead,test,adults,distracter,0.05476190476190476,30
330,straight_ahead,test,adults,target,0.31626984126984126,30
363,gaze,exposure,children,center,0.7102484472049689,46
363,gaze,exposure,children,distracter,0.1535455486542443,46
363,gaze,exposure,children,target,0.13620600414078674,46
363,gaze,exposure,adults,center,0.7618226600985222,29
363,gaze,exposure,adults,distracter,0.06403940886699508,29
363,gaze,exposure,adults,target,0.17413793103448275,29
363,gaze,test,children,center,0.7020634920634921,45
363,gaze,test,children,distracter,0.18825396825396826,45
363,gaze,test,children,target,0.10968253968253967,45
363,gaze,test,adults,center,0.719047619047619,29
363,gaze,test,adults,distracter,0.03571428571428571,29
363,gaze,test,adults,target,0.24523809523809523,29
363,straight_ahead,exposure,children,center,0.6412613981762918,47
363,straight_ahead,exposure,children,distracter,0.21709726443768998,47
363,straight_ahead,exposure,children,target,0.14164133738601822,47
363,straight_ahead,exposure,adults,center,0.6755952380952381,30
363,straight_ahead,exposure,adults,distracter,0.0525,30
363,straight_ahead,exposure,adults,target,0.2719047619047619,30
363,straight_ahead,test,children,center,0.6854103343465046,47
363,straight_ahead,test,children,distracter,0.1708206686930091,47
363,straight_ahead,test,children,target,0.1437689969604863,47
363,straight_ahead,test,adults,center,0.6138888888888889,30
363,straight_ahead,test,adults,distracter,0.05496031746031746,30
363,straight_ahead,test,adults,target,0.33115079365079364,30
396,gaze,exposure,children,center,0.7002846790890269,46
396,gaze,exposure,children,distracter,0.1540631469979296,46
396,gaze,exposure,children,target,0.14565217391304347,46
396,gaze,exposure,adults,center,0.7627257799671593,29
396,gaze,exposure,adults,distracter,0.06342364532019704,29
396,gaze,exposure,adults,target,0.17385057471264367,29
396,gaze,test,children,center,0.691984126984127,45
396,gaze,test,children,distracter,0.18915343915343916,45
396,gaze,test,children,target,0.11886243386243386,45
396,gaze,test,adults,center,0.719563492063492,30
396,gaze,test,adults,distracter,0.04107142857142857,30
396,gaze,test,adults,target,0.23936507936507936,30
396,straight_ahead,exposure,children,center,0.634549138804458,47
396,straight_ahead,exposure,children,distracter,0.21887031408308003,47
396,straight_ahead,exposure,children,target,0.14658054711246202,47
396,straight_ahead,exposure,adults,center,0.6379365079365079,30
396,straight_ahead,exposure,adults,distracter,0.0521031746031746,30
396,straight_ahead,exposure,adults,target,0.30996031746031744,30
396,straight_ahead,test,children,center,0.6743920972644377,47
396,straight_ahead,test,children,distracter,0.1829787234042553,47
396,straight_ahead,test,children,target,0.14262917933130698,47
396,straight_ahead,test,adults,center,0.6015873015873016,30
396,straight_ahead,test,adults,distracter,0.052976190476190475,30
396,straight_ahead,test,adults,target,0.34543650793650793,30
429,gaze,exposure,children,center,0.6718944099378882,46
429,gaze,exposure,children,distracter,0.16454451345755694,46
429,gaze,exposure,children,target,0.16356107660455485,46
429,gaze,exposure,adults,center,0.74376026272578,29
429,gaze,exposure,adults,distracter,0.07114121510673235,29
429,gaze,exposure,adults,target,0.18509852216748768,29
429,gaze,test,children,center,0.6938624338624338,45
429,gaze,test,children,distracter,0.17761904761904762,45
429,gaze,test,children,target,0.1285185185185185,45
429,gaze,test,adults,center,0.663531746031746,30
429,gaze,test,adults,distracter,0.029563492063492063,30
429,gaze,test,adults,target,0.3069047619047619,30
429,straight_ahead,exposure,children,center,0.6288500506585613,47
429,straight_ahead,exposure,children,distracter,0.22152988855116515,47
429,straight_ahead,exposure,children,target,0.14962006079027357,47
429,straight_ahead,exposure,adults,center,0.6168650793650794,30
429,straight_ahead,exposure,adults,distracter,0.0619047619047619,30
429,straight_ahead,exposure,adults,target,0.32123015873015875,30
429,straight_ahead,test,children,center,0.6562816616008105,47
429,straight_ahead,test,children,distracter,0.1932370820668693,47
429,straight_ahead,test,children,target,0.15048125633232015,47
429,straight_ahead,test,adults,center,0.571031746031746,30
429,straight_ahead,test,adults,distracter,0.053968253968253964,30
429,straight_ahead,test,adults,target,0.375,30
462,gaze,exposure,children,center,0.6556935817805383,46
462,gaze,exposure,children,distracter,0.1692287784679089,46
462,gaze,exposure,children,target,0.1750776397515528,46
462,gaze,exposure,adults,center,0.688752052545156,29
462,gaze,exposure,adults,distracter,0.07976190476190476,29
462,gaze,exposure,adults,target,0.23148604269293924,29
462,gaze,test,children,center,0.673968253968254,45
462,gaze,test,children,distracter,0.1946031746031746,45
462,gaze,test,children,target,0.13142857142857142,45
462,gaze,test,adults,center,0.6620689655172414,29
462,gaze,test,adults,distracter,0.030172413793103446,29
462,gaze,test,adults,target,0.30775862068965515,29
462,straight_ahead,exposure,children,center,0.6181357649442756,47
462,straight_ahead,exposure,children,distracter,0.22771023302938195,47
462,straight_ahead,exposure,children,target,0.15415400202634244,47
462,straight_ahead,exposure,adults,center,0.6186507936507937,30
462,straight_ahead,exposure,adults,distracter,0.05892857142857143,30
462,straight_ahead,exposure,adults,target,0.32242063492063494,30
462,straight_ahead,test,children,center,0.6373100303951368,47
462,straight_ahead,test,children,distracter,0.19956940222897668,47
462,straight_ahead,test,children,target,0.1631205673758865,47
462,straight_ahead,test,adults,center,0.5642857142857143,30
462,straight_ahead,test,adults,distracter,0.053968253968253964,30
462,straight_ahead,test,adults,target,0.3817460317460317,30
495,gaze,exposure,children,center,0.6419772256728778,46
495,gaze,exposure,children,distracter,0.17634575569358177,46
495,gaze,exposure,children,target,0.18167701863354035,46
495,gaze,exposure,adults,center,0.6489326765188834,29
495,gaze,exposure,adults,distracter,0.09248768472906403,29
495,gaze,exposure,adults,target,0.25857963875205253,29
495,gaze,test,children,center,0.6504497354497354,45
495,gaze,test,children,distracter,0.20164021164021165,45
495,gaze,test,children,target,0.1479100529100529,45
495,gaze,test,adults,center,0.6373152709359606,29
495,gaze,test,adults,distracter,0.030172413793103446,29
495,gaze,test,adults,target,0.33251231527093594,29
495,straight_ahead,exposure,children,center,0.5921732522796352,47
495,straight_ahead,exposure,children,distracter,0.22798885511651468,47
495,straight_ahead,exposure,children,target,0.17983789260385005,47
495,straight_ahead,exposure,adults,center,0.5839285714285715,30
495,straight_ahead,exposure,adults,distracter,0.075,30
495,straight_ahead,exposure,adults,target,0.3410714285714286,30
495,straight_ahead,test,children,center,0.6227710233029382,47
495,straight_ahead,test,children,distracter,0.20656028368794327,47
495,straight_ahead,test,children,target,0.17066869300911855,47
495,straight_ahead,test,adults,center,0.5325396825396825,30
495,straight_ahead,test,adults,distracter,0.054563492063492064,30
495,straight_ahead,test,adults,target,0.4128968253968254,30
528,gaze,exposure,children,center,0.620703933747412,46
528,gaze,exposure,children,distracter,0.18791407867494825,46
528,gaze,exposure,children,target,0.19138198757763975,46
528,gaze,exposure,adults,center,0.6188423645320197,29
528,gaze,exposure,adults,distracter,0.09638752052545156,29
528,gaze,exposure,adults,target,0.28477011494252874,29
528,gaze,test,children,center,0.6421164021164021,45
528,gaze,test,children,distracter,0.20351851851851852,45
528,gaze,test,children,target,0.15436507936507937,45
528,gaze,test,adults,center,0.6199096880131363,29
528,gaze,test,adults,distracter,0.035098522167487683,29
528,gaze,test,adults,target,0.344991789819376,29
528,straight_ahead,exposure,children,center,0.5679331306990881,47
528,straight_ahead,exposure,children,distracter,0.23627152988855116,47
528,straight_ahead,exposure,children,target,0.19579533941236069,47
528,straight_ahead,exposure,adults,center,0.5584523809523809,30
528,straight_ahead,exposure,adults,distracter,0.09833333333333333,30
528,straight_ahead,exposure,adults,target,0.3432142857142857,30
528,straight_ahead,test,children,center,0.6155015197568389,47
528,straight_ahead,test,children,distracter,0.2051418439716312,47
528,straight_ahead,test,children,target,0.1793566362715299,47
528,straight_ahead,test,adults,center,0.5262301587301588,30
528,straight_ahead,test,adults,distracter,0.040595238095238094,30
528,straight_ahead,test,adults,target,0.43317460317460316,30
561,gaze,exposure,children,center,0.6176501035196688,46
561,gaze,exposure,children,distracter,0.18938923395445134,46
561,gaze,exposure,children,target,0.1929606625258799,46
561,gaze,exposure,adults,center,0.6015188834154351,29
561,gaze,exposure,adults,distracter,0.1075944170771757,29
561,gaze,exposure,adults,target,0.29088669950738916,29
561,gaze,test,children,center,0.6397089947089947,45
561,gaze,test,children,distracter,0.1992857142857143,45
561,gaze,test,children,target,0.161005291005291,45
561,gaze,test,adults,center,0.5839901477832512,29
561,gaze,test,adults,distracter,0.029351395730706074,29
561,gaze,test,adults,target,0.3866584564860427,29
561,straight_ahead,exposure,children,center,0.5543819655521783,47
561,straight_ahead,exposure,children,distracter,0.232725430597771,47
561,straight_ahead,exposure,children,target,0.21289260385005065,47
561,straight_ahead,exposure,adults,center,0.5558730158730159,30
561,straight_ahead,exposure,adults,distracter,0.09476190476190476,30
561,straight_ahead,exposure,adults,target,0.3493650793650794,30
561,straight_ahead,test,children,center,0.6071681864235056,47
561,straight_ahead,test,children,distracter,0.2043566362715299,47
561,straight_ahead,test,children,target,0.18847517730496455,47
561,straight_ahead,test,adults,center,0.4909920634920635,30
561,straight_ahead,test,adults,distracter,0.05317460317460317,30
561,straight_ahead,test,adults,target,0.4558333333333333,30
594,gaze,exposure,children,center,0.5949792960662525,46
594,gaze,exposure,children,distracter,0.20367494824016563,46
594,gaze,exposure,children,target,0.20134575569358176,46
594,gaze,exposure,adults,center,0.5662972085385879,29
594,gaze,exposure,adults,distracter,0.09708538587848932,29
594,gaze,exposure,adults,target,0.3366174055829228,29
594,gaze,test,children,center,0.6234391534391535,45
594,gaze,test,children,distracter,0.20896825396825397,45
594,gaze,test,children,target,0.1675925925925926,45
594,gaze,test,adults,center,0.5137931034482759,29
594,gaze,test,adults,distracter,0.029351395730706074,29
594,gaze,test,adults,target,0.45685550082101806,29
594,straight_ahead,exposure,children,center,0.5418693009118541,47
594,straight_ahead,exposure,children,distracter,0.25263424518743666,47
594,straight_ahead,exposure,children,target,0.20549645390070923,47
594,straight_ahead,exposure,adults,center,0.5227380952380952,30
594,straight_ahead,exposure,adults,distracter,0.09297619047619048,30
594,straight_ahead,exposure,adults,target,0.3842857142857143,30
594,straight_ahead,test,children,center,0.5879179331306991,47
594,straight_ahead,test,children,distracter,0.21410840932117528,47
594,straight_ahead,test,children,target,0.19797365754812563,47
594,straight_ahead,test,adults,center,0.4691269841269841,30
594,straight_ahead,test,adults,distracter,0.0525,30
594,straight_ahead,test,adults,target,0.4783730158730159,30
627,gaze,exposure,children,center,0.578907867494824,46
627,gaze,exposure,children,distracter,0.22230848861283645,46
627,gaze,exposure,children,target,0.19878364389233955,46
627,gaze,exposure,adults,center,0.5124384236453202,29
627,gaze,exposure,adults,distracter,0.12105911330049261,29
627,gaze,exposure,adults,target,0.3665024630541872,29
627,gaze,test,children,center,0.6292592592592593,45
627,gaze,test,children,distracter,0.1993121693121693,45
627,gaze,test,children,target,0.17142857142857143,45
627,gaze,test,adults,center,0.4663793103448276,29
627,gaze,test,adults,distracter,0.03920361247947455,29
627,gaze,test,adults,target,0.4944170771756979,29
627,straight_ahead,exposure,children,center,0.5060536980749747,47
627,straight_ahead,exposure,children,distracter,0.2724417426545086,47
627,straight_ahead,exposure,children,target,0.2215045592705167,47
627,straight_ahead,exposure,adults,center,0.48095238095238096,30
627,straight_ahead,exposure,adults,distracter,0.09662698412698413,30
627,straight_ahead,exposure,adults,target,0.4224206349206349,30
627,straight_ahead,test,children,center,0.5823201621073961,47
627,straight_ahead,test,children,distracter,0.2080547112462006,47
627,straight_ahead,test,children,target,0.20962512664640323,47
627,straight_ahead,test,adults,center,0.4363888888888889,30
627,straight_ahead,test,adults,distracter,0.05587301587301587,30
627,straight_ahead,test,adults,target,0.5077380952380952,30
660,gaze,exposure,children,center,0.5477743271221532,46
660,gaze,exposure,children,distracter,0.241407867494824,46
660,gaze,exposure,children,target,0.21081780538302278,46
660,gaze,exposure,adults,center,0.5040229885057471,29
660,gaze,exposure,adults,distracter,0.12105911330049261,29
660,gaze,exposure,adults,target,0.37491789819376026,29
660,gaze,test,children,center,0.6336243386243386,45
660,gaze,test,children,distracter,0.20526455026455026,45
660,gaze,test,children,target,0.1611111111111111,45
660,gaze,test,adults,center,0.4622222222222222,30
660,gaze,test,adults,distracter,0.03535714285714286,30
660,gaze,test,adults,target,0.5024206349206349,30
660,straight_ahead,exposure,children,center,0.49536474164133737,47
660,straight_ahead,exposure,children,distracter,0.2741388044579534,47
660,straight_ahead,exposure,children,target,0.23049645390070922,47
660,straight_ahead,exposure,adults,center,0.4490079365079365,30
660,straight_ahead,exposure,adults,distracter,0.10376984126984126,30
660,straight_ahead,exposure,adults,target,0.44722222222222224,30
660,straight_ahead,test,children,center,0.5746707193515704,47
660,straight_ahead,test,children,distracter,0.1916919959473151,47
660,straight_ahead,test,children,target,0.23363728470111447,47
660,straight_ahead,test,adults,center,0.3983333333333333,30
660,straight_ahead,test,adults,distracter,0.057777777777777775,30
660,straight_ahead,test,adults,target,0.5438888888888889,30
693,gaze,exposure,children,center,0.5247412008281573,46
693,gaze,exposure,children,distracter,0.24930124223602484,46
693,gaze,exposure,children,target,0.2259575569358178,46
693,gaze,exposure,adults,center,0.4244663382594417,29
693,gaze,exposure,adults,distracter,0.12520525451559933,29
693,gaze,exposure,adults,target,0.4503284072249589,29
693,gaze,test,children,center,0.6149470899470899,45
693,gaze,test,children,distracter,0.2123015873015873,45
693,gaze,test,children,target,0.17275132275132274,45
693,gaze,test,adults,center,0.4492610837438424,29
693,gaze,test,adults,distracter,0.037192118226600984,29
693,gaze,test,adults,target,0.5135467980295566,29
693,straight_ahead,exposure,children,center,0.4827001013171226,47
693,straight_ahead,exposure,children,distracter,0.2623606889564336,47
693,straight_ahead,exposure,children,target,0.2549392097264438,47
693,straight_ahead,exposure,adults,center,0.40535714285714286,30
693,straight_ahead,exposure,adults,distracter,0.10238095238095238,30
693,straight_ahead,exposure,adults,target,0.49226190476190473,30
693,straight_ahead,test,children,center,0.5589159067882472,47
693,straight_ahead,test,children,distracter,0.20220364741641336,47
693,straight_ahead,test,children,target,0.2388804457953394,47
693,straight_ahead,test,adults,center,0.3383730158730159,30
693,straight_ahead,test,adults,distracter,0.0680952380952381,30
693,straight_ahead,test,adults,target,0.5935317460317461,30
726,gaze,exposure,children,center,0.5034679089026916,46
726,gaze,exposure,children,distracter,0.26467391304347826,46
726,gaze,exposure,children,target,0.23185817805383022,46
726,gaze,exposure,adults,center,0.3805829228243021,29
726,gaze,exposure,adults,distracter,0.1174055829228243,29
726,gaze,exposure,adults,target,0.5020114942528735,29
726,gaze,test,children,center,0.5977513227513227,45
726,gaze,test,children,distracter,0.21074074074074073,45
726,gaze,test,children,target,0.19150793650793652,45
726,gaze,test,adults,center,0.4410509031198686,29
726,gaze,test,adults,distracter,0.036576354679802955,29
726,gaze,test,adults,target,0.5223727422003284,29
726,straight_ahead,exposure,children,center,0.4846757852077001,47
726,straight_ahead,exposure,children,distracter,0.2624873353596758,47
726,straight_ahead,exposure,children,target,0.2528368794326241,47
726,straight_ahead,exposure,adults,center,0.3759920634920635,30
726,straight_ahead,exposure,adults,distracter,0.1248015873015873,30
726,straight_ahead,exposure,adults,target,0.4992063492063492,30
726,straight_ahead,test,children,center,0.5404002026342452,47
726,straight_ahead,test,children,distracter,0.21051165146909828,47
726,straight_ahead,test,children,target,0.24908814589665654,47
726,straight_ahead,test,adults,center,0.2982936507936508,30
726,straight_ahead,test,adults,distracter,0.06710317460317461,30
726,straight_ahead,test,adults,target,0.6346031746031746,30
759,gaze,exposure,children,center,0.49640269151138716,46
759,gaze,exposure,children,distracter,0.27155797101449275,46
759,gaze,exposure,children,target,0.2320393374741201,46
759,gaze,exposure,adults,center,0.34782430213464693,29
759,gaze,exposure,adults,distracter,0.1222495894909688,29
759,gaze,exposure,adults,target,0.5299261083743843,29
759,gaze,test,children,center,0.5771164021164021,45
759,gaze,test,children,distracter,0.21804232804232804,45
759,gaze,test,children,target,0.20484126984126982,45
759,gaze,test,adults,center,0.43082922824302133,29
759,gaze,test,adults,distracter,0.03571428571428571,29
759,gaze,test,adults,target,0.5334564860426929,29
759,straight_ahead,exposure,children,center,0.46205673758865246,47
759,straight_ahead,exposure,children,distracter,0.27368287740628167,47
759,straight_ahead,exposure,children,target,0.2642603850050659,47
759,straight_ahead,exposure,adults,center,0.32956349206349206,30
759,straight_ahead,exposure,adults,distracter,0.13472222222222222,30
759,straight_ahead,exposure,adults,target,0.5357142857142857,30
759,straight_ahead,test,children,center,0.524822695035461,47
759,straight_ahead,test,children,distracter,0.21317122593718338,47
759,straight_ahead,test,children,target,0.2620060790273556,47
759,straight_ahead,test,adults,center,0.28099206349206346,30
759,straight_ahead,test,adults,distracter,0.07392857142857143,30
759,straight_ahead,test,adults,target,0.645079365079365,30
792,gaze,exposure,children,center,0.4546066252587992,46
792,gaze,exposure,children,distracter,0.292287784679089,46
792,gaze,exposure,children,target,0.2531055900621118,46
792,gaze,exposure,adults,center,0.3431855500821018,29
792,gaze,exposure,adults,distracter,0.12130541871921183,29
792,gaze,exposure,adults,target,0.5355090311986863,29
792,gaze,test,children,center,0.5361640211640212,45
792,gaze,test,children,distracter,0.23306878306878306,45
792,gaze,test,children,target,0.23076719576719576,45
792,gaze,test,adults,center,0.42432539682539683,30
792,gaze,test,adults,distracter,0.04130952380952381,30
792,gaze,test,adults,target,0.5343650793650794,30
792,straight_ahead,exposure,children,center,0.43229483282674774,47
792,straight_ahead,exposure,children,distracter,0.2773809523809524,47
792,straight_ahead,exposure,children,target,0.2903242147922999,47
792,straight_ahead,exposure,adults,center,0.3142063492063492,30
792,straight_ahead,exposure,adults,distracter,0.13523809523809524,30
